Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-0.9950053095817566,46.20000076293945,1000.0,0.0,1.4102269411087036,0.014204971492290497,40.0,1.0000611543655396,1.0000611543655396,1.0000611543655396,0.009105728007853031,0.0002969999914057553,0.991365373134613,5000.0,-0.020485511049628258,-0.020485511049628258,0.11265526711940765,0.016508478671312332,0.016508478671312332,0.15435166656970978,3.500448703765869,3.500448703765869,0.05317499488592148,44.87112808227539,27.70877456665039,17.162351608276367,44.87112808227539,111.43022918701172,0.03599999472498894,0.03599999472498894,0.03599999472498894,0.0
-0.15584127604961395,42.20000076293945,1000.0,1.0,1.3869519233703613,0.01773894391953945,40.0,0.9998332262039185,0.9998332262039185,0.9998332262039185,0.009840098209679127,0.00029399999766610563,0.9686221480369568,10000.0,-0.021189402788877487,-0.0007038917392492294,-0.05486755445599556,0.005319597665220499,-0.011188881006091833,0.10809045284986496,1.480832576751709,-2.01961612701416,-2.826291799545288,93.69620513916016,30.888376235961914,17.904857635498047,48.793235778808594,102.47322082519531,0.07062257081270218,0.07062257081270218,0.07062257081270218,0.0
0.37641581892967224,60.0,1000.0,2.0,1.3590399026870728,0.020040299743413925,28.0,0.9967570900917053,0.9967570900917053,0.9967570900917053,0.010717702098190784,0.000291000003926456,0.9419376850128174,15000.0,-0.022122005000710487,-0.0009326022118330002,-0.04536884278059006,0.005636459682136774,0.000316862016916275,0.13358750939369202,2.712279796600342,1.2314472198486328,-0.08035244047641754,138.7272186279297,31.597938537597656,13.399847030639648,44.99778366088867,111.1165771484375,0.10470971465110779,0.10470971465110779,0.10470971465110779,0.0
0.6203147768974304,71.94999694824219,1000.0,3.0,1.3437892198562622,0.016234351322054863,40.0,0.9949650764465332,0.9949650764465332,0.9949650764465332,0.010691123083233833,0.0002880000101868063,0.9276253581047058,20000.0,-0.02346382848918438,-0.0013418234884738922,-0.11770956963300705,0.005232644733041525,-0.0004038149490952492,0.2216772735118866,2.893933057785034,0.18165326118469238,2.460181951522827,184.44500732421875,29.3729190826416,16.309125900268555,45.684539794921875,109.44621276855469,0.13866952061653137,0.13866952061653137,0.13866952061653137,0.0
0.9819703102111816,58.63999938964844,1000.0,4.0,1.322931170463562,0.017326105386018753,40.0,1.0007131099700928,1.0007131099700928,1.0007131099700928,0.009432950988411903,0.0002849999873433262,0.9085102677345276,25000.0,-0.018175136297941208,0.005288692191243172,0.030159397050738335,0.008316813968122005,0.0030841692350804806,0.1929144710302353,0.8688669800758362,-2.025066077709198,3.2568886280059814,227.25619506835938,27.12784767150879,15.651115417480469,42.77896499633789,116.87987518310547,0.17294742166996002,0.17294742166996002,0.17294742166996002,0.0
1.1028300523757935,61.53333282470703,1000.0,5.0,1.29746675491333,0.01872165873646736,40.0,0.9963630437850952,0.9963630437850952,0.9963630437850952,0.010083259083330631,0.00028199999360367656,0.885663628578186,30000.0,-0.026541948318481445,-0.008366812020540237,-0.044586651027202606,0.006043014582246542,-0.0022737993858754635,0.11333358287811279,1.9162906408309937,1.0474236607551575,4.823399066925049,270.7215576171875,26.68575668334961,16.74750518798828,43.43377685546875,115.11778259277344,0.2075493037700653,0.2075493037700653,0.2075493037700653,0.0
1.2813379764556885,68.17142486572266,1000.0,6.0,1.28439199924469,0.020217806100845337,31.0,0.9970228672027588,0.9970228672027588,0.9970228672027588,0.01023356057703495,0.0002789999998640269,0.8741625547409058,35000.0,-0.029497534036636353,-0.0029555857181549072,-0.10402864217758179,0.008600959554314613,0.0025579449720680714,0.22419585287570953,2.636279582977295,0.7199889421463013,4.283398628234863,312.9211120605469,29.376956939697266,12.791543960571289,42.16850280761719,118.57191467285156,0.2425493597984314,0.2425493597984314,0.2425493597984314,0.0
1.470957636833191,78.5999984741211,1000.0,7.0,1.2639368772506714,0.019421599805355072,40.0,0.9999588131904602,0.9999588131904602,0.9999588131904602,0.010840901173651218,0.00027600000612437725,0.8566539883613586,40000.0,-0.04639679938554764,-0.016899265348911285,0.04466058313846588,0.006515624467283487,-0.002085335087031126,0.24088743329048157,2.5655529499053955,-0.07072663307189941,7.035333633422852,358.2964172363281,27.92915153503418,17.41412925720215,45.34328079223633,110.2699203491211,0.27794429659843445,0.27794429659843445,0.27794429659843445,0.0
1.5490922927856445,70.46666717529297,1000.0,8.0,1.2441198825836182,0.01486246194690466,40.0,1.001380443572998,1.001380443572998,1.001380443572998,0.009350880049169064,0.0002730000123847276,0.8398341536521912,45000.0,-0.024159811437129974,0.022236987948417664,0.04410228878259659,0.00924330111593008,0.002727676648646593,0.2497076690196991,0.8312789797782898,-1.7342739701271057,7.130232810974121,413.0265197753906,34.36332702636719,20.33176040649414,54.69508743286133,91.41588592529297,0.3135591149330139,0.3135591149330139,0.3135591149330139,0.0
1.80463445186615,69.86000061035156,1000.0,9.0,1.2157206535339355,0.020460115745663643,37.0,1.0032614469528198,1.0032614469528198,1.0032614469528198,0.010143807157874107,0.0002699999895412475,0.8163144588470459,50000.0,-0.03839435055851936,-0.014234539121389389,-0.1785222440958023,0.010575961321592331,0.0013326602056622505,0.279304176568985,2.1701269149780273,1.3388479351997375,7.785148620605469,464.0804138183594,31.908008575439453,19.110870361328125,51.01887893676758,98.00293731689453,0.3493238687515259,0.3493238687515259,0.3493238687515259,0.0
2.4699509143829346,68.76000213623047,1000.0,10.0,1.2011895179748535,0.01656055822968483,40.0,1.0011980533599854,1.0011980533599854,1.0011980533599854,0.01017250120639801,0.00026699999580159783,0.8043980598449707,55000.0,-0.030598141252994537,0.007796209305524826,-0.035588812083005905,0.019871031865477562,0.009295070543885231,0.3699897825717926,1.0715489387512207,-1.0985779762268066,7.731523513793945,518.244140625,33.09327697753906,21.02737808227539,54.12065505981445,92.38616943359375,0.3851638436317444,0.3851638436317444,0.3851638436317444,0.0
2.4895386695861816,79.33999633789062,1000.0,11.0,1.1858487129211426,0.01901433803141117,40.0,0.997814953327179,0.997814953327179,0.997814953327179,0.010816401802003384,0.0002640000020619482,0.7921695113182068,60000.0,-0.05313633754849434,-0.0225381962954998,0.0614144466817379,0.0064507597126066685,-0.013420272152870893,0.12459363788366318,2.629380702972412,1.5578317642211914,7.49345064163208,573.349365234375,33.5489501953125,21.519208908081055,55.06816101074219,90.79656982421875,0.42138153314590454,0.42138153314590454,0.42138153314590454,0.0
2.6077768802642822,92.73999786376953,1000.0,12.0,1.1662895679473877,0.022317036986351013,37.0,1.0004490613937378,1.0004490613937378,1.0004490613937378,0.010589908808469772,0.0002610000083222985,0.7768194079399109,65000.0,-0.07891874760389328,-0.02578241005539894,0.024032289162278175,0.006661945953965187,0.0002111862413585186,0.2527679204940796,4.381752967834473,1.7523722648620605,9.837655067443848,626.10107421875,34.05149841308594,18.665231704711914,52.71672821044922,94.84654998779297,0.45811328291893005,0.45811328291893005,0.45811328291893005,0.0
