Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-0.9950053095817566,46.20000076293945,1000.0,0.0,1.4108374118804932,0.013906177133321762,40.0,0.9999774694442749,0.9999774694442749,0.9999774694442749,0.009169857017695904,0.0002969999914057553,0.9919673204421997,5000.0,-0.021386360749602318,-0.021386360749602318,0.11265526711940765,0.016508478671312332,0.016508478671312332,0.15435166656970978,34.92774200439453,24.745159149169922,10.178213119506836,34.923370361328125,143.17059326171875
-0.5003690719604492,54.099998474121094,1000.0,1.0,1.393449306488037,0.015703387558460236,40.0,0.9993401169776917,0.9993401169776917,0.9993401169776917,0.009112433530390263,0.00029399999766610563,0.9750238060951233,10000.0,-0.020878257229924202,0.0005081035196781158,-0.018278837203979492,0.004549539182335138,-0.011958939488977194,0.1190967783331871,70.62026977539062,25.21192741394043,10.460464477539062,35.672393798828125,140.16441345214844
0.3072284162044525,47.266666412353516,1000.0,2.0,1.3562127351760864,0.018682196736335754,40.0,0.9982931017875671,0.9982931017875671,0.9982931017875671,0.010468488559126854,0.000291000003926456,0.9393174052238464,15000.0,-0.024674493819475174,-0.003796236589550972,0.025256820023059845,0.004347458016127348,-0.00020208116620779037,0.1527969241142273,106.52874755859375,25.319480895996094,10.572182655334473,35.89166259765625,139.30812072753906
0.8207434415817261,104.55000305175781,1000.0,3.0,1.3366910219192505,0.013283265754580498,40.0,0.9998000860214233,0.9998000860214233,0.9998000860214233,0.009180574677884579,0.0002880000101868063,0.921072781085968,20000.0,-0.021073641255497932,0.0036008525639772415,-0.11026307940483093,0.0047761802561581135,0.00042872224003076553,0.20284713804721832,142.7641143798828,25.648042678833008,10.567527770996094,36.215572357177734,138.06216430664062
1.2424509525299072,89.76000213623047,1000.0,4.0,1.3160338401794434,0.018933605402708054,40.0,0.9938177466392517,0.9938177466392517,0.9938177466392517,0.010168544016778469,0.0002849999873433262,0.9022324085235596,25000.0,-0.02635672502219677,-0.005283083766698837,0.0026782576460391283,0.0074499910697340965,0.002673810813575983,0.15498997271060944,180.96826171875,26.98788833618164,11.194732666015625,38.182621002197266,130.9496307373047
1.7184947729110718,111.69999694824219,1000.0,5.0,1.2909377813339233,0.01652136817574501,40.0,0.9981191158294678,0.9981191158294678,0.9981191158294678,0.010226286947727203,0.00028199999360367656,0.879879355430603,30000.0,-0.02572455443441868,0.0006321705877780914,-0.07083174586296082,0.0071835205890238285,-0.000266470480710268,0.3125074803829193,218.87391662597656,26.55903434753418,11.323534965515137,37.882568359375,131.98683166503906
2.085430145263672,119.97142791748047,1000.0,6.0,1.2557203769683838,0.019292574375867844,40.0,1.0012426376342773,1.0012426376342773,1.0012426376342773,0.00986473448574543,0.0002789999998640269,0.8494489789009094,35000.0,-0.030429162085056305,-0.004704607650637627,0.08699443191289902,0.006842362228780985,-0.00034115836024284363,0.26816585659980774,257.39630126953125,27.181148529052734,11.322305679321289,38.50345230102539,129.85848999023438
2.409882068634033,118.07499694824219,1000.0,7.0,1.2269788980484009,0.017163854092359543,40.0,0.995374858379364,0.995374858379364,0.995374858379364,0.009963965974748135,0.00027600000612437725,0.8253785967826843,40000.0,-0.030746543779969215,-0.00031738169491291046,0.017742816358804703,0.007517984602600336,0.0006756223738193512,0.38592591881752014,303.7809753417969,29.188106536865234,17.174341201782227,46.36244583129883,107.84590148925781
2.883056402206421,117.04444122314453,1000.0,8.0,1.1942824125289917,0.02078663557767868,34.0,1.0003114938735962,1.0003114938735962,1.0003114938735962,0.010605774819850922,0.0002730000123847276,0.7988506555557251,45000.0,-0.02899622544646263,0.0017503183335065842,-0.014723395928740501,0.013499950990080833,0.005981966387480497,0.3915282189846039,341.8298034667969,28.23555564880371,9.785075187683105,38.0206298828125,131.50755310058594
3.1861650943756104,125.73999786376953,1000.0,9.0,1.1618331670761108,0.022272294387221336,35.0,0.9972783327102661,0.9972783327102661,0.9972783327102661,0.010092085227370262,0.0002699999895412475,0.7733327150344849,50000.0,-0.02908705547451973,-9.083002805709839e-05,-0.045953720808029175,0.011473611928522587,-0.0020263390615582466,0.3839973211288452,382.5643615722656,27.738269805908203,12.976366996765137,40.714637756347656,122.80595397949219
